object_id,region_id,raw_label,nyu_id,nyu40_id,nyu_label,nyu40_label,object_bbox_cx,object_bbox_cy,object_bbox_cz,object_bbox_xlength,object_bbox_ylength,object_bbox_zlength,object_bbox_heading,object_front_heading,object_color_r1,object_color_g1,object_color_b1,object_color_scheme1,object_color_scheme_percentage1,object_color_scheme_average_dist1,object_color_r2,object_color_g2,object_color_b2,object_color_scheme2,object_color_scheme_percentage2,object_color_scheme_average_dist2,object_color_r3,object_color_g3,object_color_b3,object_color_scheme3,object_color_scheme_percentage3,object_color_scheme_average_dist3
88,2,object,20,40,unknown,otherprop,0.1995675717006957,1.7336891753390593,3.537368059158325,0.7788899380839338,0.6598938006384891,0.32823657989501953,-1.5926257384642903,_,105,105,105,gray,0.7157394843962008,4.114045091731965,47,79,79,aqua,0.12279511533242876,15.434606323625394,160,82,45,brown,0.10583446404341927,17.739720343221904
89,3,unknown,20,40,unknown,otherprop,18.08435969184682,-2.5935601042208516,4.8225849866867065,1.8987350556880953,1.291310893514943,3.369157075881958,1.837069134790361,_,128,128,128,gray,0.8322939866369711,1.4756544719178533,_,_,_,_,_,_,_,_,_,_,_,_
90,3,floor,11,2,floor,floor,17.921943552141755,-2.4821624176413937,3.235943555831909,1.7110141029608124,1.4623614574820039,0.19587421417236328,1.6085837019625628,_,47,79,79,aqua,0.6430205949656751,17.663885568338973,105,105,105,gray,0.33867276887871856,3.8675701532324425,_,_,_,_,_,_
91,3,wall,21,1,wall,wall,18.129404993875724,-2.6089528343855117,4.867833852767944,1.485675146963331,2.0497745857869907,3.3534789085388184,-2.904558795228216,_,128,128,128,gray,0.7275383965970711,3.5974734152213466,_,_,_,_,_,_,_,_,_,_,_,_
92,3,door frame,28,8,door,door,17.391093354049083,-2.8578605541018196,4.357667326927185,0.9289020227748228,0.2927687055869548,2.337634325027466,-1.3667787095119996,_,128,128,128,gray,0.6437692646411273,4.4745344533059495,160,82,45,brown,0.3066930867459269,16.220974471519728,_,_,_,_,_,_
93,3,toilet,124,33,toilet,toilet,18.13327873377803,-1.8613836052524826,3.472346305847168,0.5490550946254764,0.5504864043047135,0.5172553062438965,-2.9155251391775896,_,128,128,128,gray,0.9242424242424242,1.8569451750079256,_,_,_,_,_,_,_,_,_,_,_,_
94,3,picture,64,11,picture,picture,17.9299455692445,-1.6708704196789255,5.016775131225586,0.887782756895124,0.0901182659951898,1.1453676223754883,-2.9088143232504877,_,128,128,128,gray,0.4814391776127927,3.766105184783807,47,79,79,aqua,0.20816676185037122,19.80763904160839,176,196,222,blue,0.13106796116504854,4.133721599229639
95,3,mirror,122,19,mirror,mirror,18.750752786877086,-2.808998718018248,4.715327739715576,0.6675920857527089,0.08960466264908717,0.6668233871459961,-1.2845900634667646,_,128,128,128,gray,0.6378845116028062,3.722043246621082,47,79,79,aqua,0.15812196438208312,17.195421659081592,_,_,_,_,_,_
96,3,towel,135,27,towel,towel,18.566774565454928,-2.2584693854577536,4.053085207939148,0.25215726376711345,0.14628554667746485,0.39391064643859863,1.8154673408654822,_,119,136,153,gray,0.9670050761421319,3.090732772520821,_,_,_,_,_,_,_,_,_,_,_,_
97,3,sink,24,34,sink,sink,18.49886834132304,-2.824631712495736,3.7113057374954224,0.5317529718915246,0.8006652358306017,1.0524938106536865,-2.937659652689678,_,128,128,128,gray,0.548469387755102,2.3883657390965274,160,82,45,brown,0.2931547619047619,21.46846422650945,_,_,_,_,_,_
98,3,roof,4,22,ceiling,ceiling,18.150016778472185,-2.4907846365335597,6.304358720779419,1.7755912557382114,1.0786530985521665,0.0742182731628418,1.806945376415155,_,169,169,169,gray,0.9596092925026399,3.681379457006039,_,_,_,_,_,_,_,_,_,_,_,_
99,3,remove,0,0,void,void,17.501710805723754,-3.2707282010473175,4.085034012794495,0.14218617137521505,0.02601897109716589,0.7976109981536865,0.2815367075653039,_,160,82,45,brown,0.6753246753246753,15.723335110886598,105,105,105,gray,0.29545454545454547,12.62165218254293,_,_,_,_,_,_
100,3,remove,0,0,void,void,18.297125354286692,-3.208268156961783,4.09164023399353,0.13944586382326563,0.04482525143611596,0.035166263580322266,-0.16087895313641148,_,128,128,128,gray,0.822429906542056,1.3577319474922853,245,245,245,white,0.14953271028037382,1.0285247320270412,_,_,_,_,_,_
101,4,door frame,28,8,door,door,3.932320085406595,0.20745387007831873,1.2100050449371338,2.6107638486941482,0.2975321765422998,2.4075398445129395,-1.5618142142932312,_,128,128,128,gray,0.46656378600823045,3.193124206489983,47,79,79,aqua,0.2816358024691358,22.335386366441888,0,0,0,black,0.147119341563786,24.58448955213488
102,2,ceiling,4,22,ceiling,ceiling,2.0562755863550684,1.6822057681375495,2.5617034435272217,5.513678078544032,5.045296666214257,0.329770565032959,1.577606756223213,_,119,136,153,gray,0.940944141433139,3.070181649242769,_,_,_,_,_,_,_,_,_,_,_,_
103,4,door frame,28,8,door,door,1.9394551828318463,3.646987480837756,1.2586755119264126,1.6268890364918334,0.3702226347094053,2.4333411529660225,1.5666090064426794,_,128,128,128,gray,0.5910397295012679,5.303747168763533,160,82,45,brown,0.19475908706677938,16.765120196653285,176,196,222,blue,0.11496196111580727,3.1510081527491045
104,4,wall,21,1,wall,wall,1.9133303611392005,-1.5892707968648574,1.3329129815101624,6.16409432342385,0.20882528196484085,3.728850245475769,-0.028838174680751148,_,255,255,255,white,0.9157981974515694,0.018726407423883984,_,_,_,_,_,_
105,4,picture,64,11,picture,picture,3.2584892862688433,4.347437799043713,0.9726347327232361,1.6377019760615577,0.23687276046353478,1.860956072807312,-3.1309619045245074,_,112,128,144,gray,0.5017899761336515,4.56227081610422,176,196,222,blue,0.20047732696897375,4.3426972056890225,47,79,79,aqua,0.1882458233890215,14.260045778137744
106,4,door,28,8,door,door,-0.05549608838910729,2.0103512825245504,1.328774333000183,1.3693350047905355,0.6567033762278813,2.790051221847534,-0.807378603263087,_,105,105,105,gray,0.580730050933786,4.861348427598559,176,196,222,blue,0.20441426146010186,4.0203963071894515,47,79,79,aqua,0.16578947368421051,13.536857716434637
107,4,unknown,20,40,unknown,otherprop,3.5335736361310754,1.886683414930396,1.3807890862226486,6.971473423572434,4.619837037623041,3.585405260324478,-0.7074227090852339,_,128,128,128,gray,0.5274661226868717,2.3029686536573335,47,79,79,aqua,0.22453737432609647,20.590920449053993,255,255,255,white,0.1092816552528049,0.18325600725174074
108,4,door,28,8,door,door,4.169224021210494,3.728093549999295,1.203316974453628,1.099128421043779,0.301102722893547,2.3466323856264353,2.148729472626479,_,210,180,140,brown,0.585502471169687,7.778602871161907,128,128,128,gray,0.31795716639209226,5.124400387372369,_,_,_,_,_,_
109,4,door frame,28,8,door,door,4.621901282466344,2.962857094968348,1.247120302170515,1.1923014672548011,0.15807489568596633,2.428935207426548,-1.535818724696895,_,128,128,128,gray,0.6072210065645515,3.981024860840745,160,82,45,brown,0.3364332603938731,16.924179831991346,_,_,_,_,_,_
110,4,bed,157,4,bed,bed,0.6114661568138936,0.4571459724875786,0.3691929578781128,2.23614879862409,1.4327513613002163,0.7350919246673584,1.6112035496238077,_,176,196,222,blue,0.4839033084549404,3.334588489665026,119,136,153,gray,0.209089896401916,4.531523099395983,_,_,_,_,_,_
111,4,wall,21,1,wall,wall,4.002777933285596,1.232826875766709,1.35625568497926,4.2417001574619455,0.7334902273362474,2.6506983544677496,1.3121671286199768,_,169,169,169,gray,0.8235001657275439,3.7046759623944285,_,_,_,_,_,_,_,_,_,_,_,_
112,4,exercise equipment,457,39,excercise equipment,otherfurniture,2.9016992903385845,-0.10959327129608881,0.40577054023742676,0.5898898784670186,0.4522818991460612,0.5569720268249512,-0.2165471556224179,_,47,79,79,aqua,0.4780058651026393,22.079936401563494,0,0,0,black,0.2155425219941349,27.556238819193876,128,128,128,gray,0.21065493646138808,3.3658561715546975
113,4,wall,21,1,wall,wall,3.0917753349539354,4.449236478655659,1.2643250599503517,1.9685388972448936,0.03501109007823722,2.3911582678556442,0.0059091492276639405,_,128,128,128,gray,0.7830523513753327,3.7025199774835773,176,196,222,blue,0.21561668145519078,3.323591186374213,_,_,_,_,_,_
114,4,exercise equipment,457,39,excercise equipment,otherfurniture,3.2560399324075484,0.6262873191028143,0.3085949420928955,1.1024485196014941,0.42702619458633667,0.6003828048706055,-3.129745493942627,_,47,79,79,aqua,0.3702497285559175,17.80441787661181,128,128,128,gray,0.3275425262395946,3.742855526540339,176,196,222,blue,0.17770539268910604,3.9131075037353655
115,4,floor,11,2,floor,floor,2.801498166912007,2.0723961729680345,0.12198805809020996,4.9720087362029295,3.443863439634632,0.27959203720092773,-2.022032025371263,_,112,128,144,gray,0.5100014890554425,5.215464942310425,47,79,79,aqua,0.26619347793716186,16.327621363516453,173,216,230,blue,0.18345163051570954,5.312896216561774
116,5,wall,21,1,wall,wall,11.86160810809118,3.6639704058969946,-1.7441431283950806,5.190351952404052,1.4955572593329514,3.5764267444610596,-3.1390505718583768,_,128,128,128,gray,0.7478997351840014,3.531216352471474,47,79,79,aqua,0.14197333576842297,18.113777287201703,_,_,_,_,_,_
117,5,ceiling,4,22,ceiling,ceiling,11.84625250231993,3.6520392694713597,-0.5693303048610687,5.211043944618947,1.5044690673448238,0.2851383090019226,-0.00031572385823386013,_,128,128,128,gray,0.8565,2.978579529071962,_,_,_,_,_,_,_,_,_,_,_,_
118,5,stair,215,38,stairs,otherstructure,11.84743147662607,3.6184871717447096,-1.7438262701034546,5.15182984116127,1.4679033472168563,3.572138547897339,0.04826483005419664,_,128,128,128,gray,0.6709807433945365,4.190351254232355,160,82,45,brown,0.14905956112852664,13.995188429570392,47,79,79,aqua,0.10557545902373489,18.41412151944782
119,5,handrail,453,38,banister,otherstructure,10.830144938121636,4.150859061961116,-1.475987195968628,3.1286346583109257,0.10998531696966296,2.1204915046691895,0.009021249217646713,_,105,105,105,gray,0.8539741219963032,3.9099918611245115,47,79,79,aqua,0.11090573012939002,14.842041649870021,_,_,_,_,_,_
120,5,floor,11,2,floor,floor,11.8769185603002,3.566890507792936,-3.4104684591293335,5.042280399848433,1.2607214310222554,0.2943742275238037,0.006220280496017601,_,128,128,128,gray,0.7082085080886759,3.347841084722026,47,79,79,aqua,0.27960854803275415,15.075613008320786,_,_,_,_,_,_
121,5,unknown,20,40,unknown,otherprop,11.840465806750874,3.8079251391218363,-1.75765860080719,5.19563556586661,1.1584645948289998,3.6070444583892822,3.135181961031744,_,128,128,128,gray,0.6181262729124236,2.915639099418079,47,79,79,aqua,0.2623896809232858,17.139555165529252,_,_,_,_,_,_
122,0,roof,4,22,ceiling,ceiling,15.065442138310678,1.0291554259599418,2.4269955158233643,1.9042506732063575,1.5587617528077407,0.18041467666625977,-3.1073340975181556,_,112,128,144,gray,0.9755870487224578,3.234148033844628,_,_,_,_,_,_,_,_,_,_,_,_
123,6,toilet,124,33,toilet,toilet,15.51387642885421,1.522757371961817,0.4419659823179245,0.3923121464854411,0.5327359330869783,0.18447759747505188,-3.1155497669454557,_,128,128,128,gray,0.5481132075471699,2.243207182325515,176,196,222,blue,0.44716981132075473,3.4823000528921915,_,_,_,_,_,_
124,6,wall,21,1,wall,wall,15.084166149092729,1.750300019543299,1.237164355814457,1.7753016783036877,0.11490006062436686,2.410791203379631,0.017761823821258002,_,119,136,153,gray,0.7138037672195671,3.5458780468563456,176,196,222,blue,0.2815574922687658,3.5808747839653403,_,_,_,_,_,_
125,6,door,28,8,door,door,16.252254808922117,0.37437915450922943,1.1807439476251602,1.2013725032854623,0.20035819794770493,2.3297772109508514,-2.868421436529475,_,128,128,128,gray,0.7545718680567425,4.043523214279801,210,180,140,brown,0.19193300290548623,13.208776200375617,_,_,_,_,_,_
126,6,wall,21,1,wall,wall,15.281916503434447,0.3227745750924066,1.8119520843029022,1.4532231667210436,0.06585550331019219,1.70175701379776,-3.0098046900272175,_,119,136,153,gray,0.9817158931082982,3.643021034380714,_,_,_,_,_,_,_,_,_,_,_,_
127,6,wall,21,1,wall,wall,14.181311258975068,0.8609057363486732,1.2381930025294423,0.5980908384009236,0.09721939108040445,2.428033893927932,1.536487754030012,_,119,136,153,gray,0.7143129407280351,3.997585901304981,135,206,235,blue,0.27692014484467314,5.689290330814979,_,_,_,_,_,_
128,6,floor,11,2,floor,floor,15.472118604967449,0.9719664630482496,0.0787796825170517,2.5934322294111407,1.6183786450921165,0.1558249294757843,-3.1125711382464356,_,47,79,79,aqua,0.7554945054945055,14.688134093569573,128,128,128,gray,0.23282967032967034,2.567821320681808,_,_,_,_,_,_
129,6,unknown,20,40,unknown,otherprop,15.445305927291008,1.0523363061727884,1.3330723384860903,2.6846885798652362,1.6770167136063865,2.659516505431384,-3.044320176563646,_,128,128,128,gray,0.9070107108081792,2.3302001564025288,_,_,_,_,_,_,_,_,_,_,_,_
130,6,bidet,124,33,toilet,toilet,14.523090144946119,1.4948080233763057,0.2651720903813839,0.5311423873135439,0.5285669546806175,0.4435315802693367,-3.0976490255803593,_,128,128,128,gray,0.707871720116618,1.9675607942053703,176,196,222,blue,0.27871720116618076,4.388588263762893,_,_,_,_,_,_
131,6,door frame,28,8,door,door,15.308512562450497,0.3118623097046832,1.1805576477199793,0.7922841226059649,0.20267021273526498,2.3047901801764965,0.09128874831143195,_,128,128,128,gray,0.7660620965262834,2.4906680940585124,47,79,79,aqua,0.11958192437749769,11.028876864822207,70,130,180,blue,0.10820780817706732,6.570848642932716
132,12,wall,21,1,wall,wall,16.457657284327862,1.7407127787400085,1.673677921295166,0.05292894070556109,0.037104777198669225,0.2780578136444092,0.9359562923252982,_,128,128,128,gray,0.9428571428571428,0.5353731455296187,_,_,_,_,_,_
133,7,remove,0,0,void,void,12.723246264682114,-1.0957195064102099,1.589729368686676,0.9723927363943821,0.17205388292451218,1.5357588529586792,1.1165383554977826,_,160,82,45,brown,0.5997423233841529,16.512286676362326,128,128,128,gray,0.2759287094696156,2.3782564481649526,_,_,_,_,_,_
134,7,wall,21,1,wall,wall,17.54116490421646,-3.32244073697882,1.751067876815796,0.6958818582333137,0.22480106378725395,1.5499730110168457,0.33425322485583686,_,0,0,0,black,0.6875138121546961,23.70633856231971,128,128,128,gray,0.16044198895027625,2.635035940949067,47,79,79,aqua,0.15138121546961325,24.58216056727877
135,7,unknown,20,40,unknown,otherprop,14.833662536404505,-0.8756674934364213,1.4243478775024414,6.763395177192363,4.965389017834528,2.8179855346679688,-0.15340977331732822,_,128,128,128,gray,0.5908969496233774,3.1891490715265896,0,0,0,black,0.1886318713606496,18.960743330747828,47,79,79,aqua,0.1504353865056894,18.434678590859676
136,0,ceiling,4,22,ceiling,ceiling,14.738056450694168,-0.7027326562125249,2.547757148742676,7.168570249420711,4.451789885210033,0.37872886657714844,-0.2127850131323686,_,128,128,128,gray,0.9553770638107988,2.8562114444173687,_,_,_,_,_,_,_,_,_,_,_,_
137,7,door,28,8,door,door,14.397527595932534,-3.1778651348436626,1.4275502264499664,5.644376836917765,0.37210629878163304,2.8008119463920593,2.9758846027028873,_,255,255,255,white,0.5166370992168231,0.06822944078397966,105,105,105,gray,0.23339535286227336,4.5517793578943175,47,79,79,aqua,0.12301501449526199,19.525573469077674
138,7,wall,21,1,wall,wall,12.837548485763646,1.7610954254298592,1.518863320350647,2.5217448831041835,0.22899784271652157,1.8127610683441162,-6.653717560665913e-05,_,169,169,169,gray,0.8770167427701674,4.251313126800468,176,196,222,blue,0.10015220700152207,3.7311082595562746,_,_,_,_,_,_
139,7,wall,21,1,wall,wall,11.587902802735778,-0.5594179418638203,1.4249390242621303,4.448972711161524,0.23436608797426395,2.7950165513902903,1.591229664393478,_,128,128,128,gray,0.73145048390042,3.5232054463318554,255,255,255,white,0.17353460344512753,0.1604939726202845,_,_,_,_,_,_
140,7,wall,21,1,wall,wall,17.007666227034274,-1.3906724241458905,1.7029593586921692,0.27926785715205327,0.0785957741105161,1.4824808835983276,-0.8859188786277556,_,47,79,79,aqua,0.602996254681648,21.36331766978484,0,0,0,black,0.28745318352059923,23.736616176664445,112,128,144,gray,0.10674157303370786,6.83463261644972
141,7,drawer,174,39,drawer,otherfurniture,16.988369104379032,-2.3018707050827265,0.5351383164525032,2.2370463563978804,0.5031412215686366,0.9039207547903061,-1.3232174759568471,_,105,105,105,gray,0.5592028135990621,8.038095509028837,0,0,0,black,0.17584994138335286,23.370805208342404,160,82,45,brown,0.15287221570926143,16.31470401116104
142,7,plant,82,40,plant,otherprop,17.079257252418298,-1.8536132273173147,1.116064727306366,0.2844666603532673,0.19601406609635497,0.30731260776519775,-2.9300288009864848,_,128,128,128,gray,0.6539130434782608,2.7462087504354584,47,79,79,aqua,0.20869565217391303,12.984400943139262,_,_,_,_,_,_
143,7,bench,204,39,bench,otherfurniture,12.834072586436013,1.3223106697594842,0.35998451709747314,2.522852397552935,0.7750418357627801,0.7027323246002197,-3.1110145144122288,_,119,136,153,gray,0.5450574340721566,2.986867424154309,176,196,222,blue,0.4403818152402524,3.378895762290411,_,_,_,_,_,_
144,7,door,28,8,door,door,15.00729214305896,-0.12865231940080835,1.0546112190932035,0.8081249136324766,0.21538420983499762,2.056222889572382,1.762017591001312,_,119,136,153,gray,0.6453260015710919,3.8614628689484096,135,206,235,blue,0.2831893165750196,5.415882541049507,_,_,_,_,_,_
145,6,door,28,8,door,door,16.207991087350006,0.35036159273226747,1.2466930402442813,1.1656497385428128,0.1274053109912261,2.4417011234909296,-2.9033286154830362,_,210,180,140,brown,0.5984697272122422,8.386671511057255,128,128,128,gray,0.3473053892215569,5.087537899498072,_,_,_,_,_,_
146,7,towel,135,27,towel,towel,11.733233148798233,-0.7951911065574357,0.5110670328140259,0.37811589245831834,0.2108245098955681,0.9395215511322021,-1.5376107302521531,_,192,192,192,gray,0.6380243572395129,3.7488774695902918,176,196,222,blue,0.16576454668470908,3.4025478138010343,240,248,255,white,0.16238159675236807,1.6582410334341324
147,7,robe,20,40,unknown,otherprop,11.713895002003117,-0.35173540771920253,1.2078958749771118,0.31032903750964697,0.21736390790040083,1.439786672592163,-1.622927848903734,_,105,105,105,gray,0.7275641025641025,4.038742487026227,176,196,222,blue,0.15544871794871795,3.6620564864617844,_,_,_,_,_,_
148,7,sink,24,34,sink,sink,17.1994744663065,-2.761979664318602,0.9175832569599152,0.40205192970615133,0.30000184315738565,0.11892849206924438,1.8988340690997147,_,112,128,144,gray,0.9371069182389937,3.7005918945134555,_,_,_,_,_,_,_,_,_,_,_,_
149,7,shelf,42,15,shelves,shelves,14.594047496278634,0.028608024851760852,0.5502890166826546,0.4298097007537558,0.6171703606379406,1.0740218525752425,-1.4554482333668424,_,128,128,128,gray,0.7344293392349036,2.5596060861115233,47,79,79,aqua,0.22099272842238382,13.995746096973425,_,_,_,_,_,_
150,7,door frame,28,8,door,door,16.876038081889597,0.027767446790603112,1.2005467414855957,1.0588000496261358,0.33131154821541386,2.316497325897217,-1.3760639085783855,_,160,82,45,brown,0.5049000392003136,18.658773556060606,128,128,128,gray,0.3825950607604861,4.388618318152114,_,_,_,_,_,_
151,7,wall,21,1,wall,wall,14.41568414559477,0.18361749054228663,1.2442192528396845,0.7267209976488296,0.3276523174493229,2.405860524624586,2.8931383678692644,_,119,136,153,gray,0.8665966386554622,4.055664338708208,_,_,_,_,_,_,_,_,_,_,_,_
152,7,sink,24,34,sink,sink,16.72821258593838,-1.034707829275474,0.8777983784675598,0.3197747233837269,0.4479797411165771,0.14347612857818604,0.2676128383357158,_,119,136,153,gray,0.6583493282149712,3.0383662050299622,176,196,222,blue,0.3416506717850288,3.1168234087092324
153,7,picture,64,11,picture,picture,11.69757394691239,-1.7083312294069428,1.7128128409385681,0.7931403249855649,0.09867415941731217,0.496038556098938,1.6096201853420438,_,128,128,128,gray,0.4443155452436195,2.5013196345811837,47,79,79,aqua,0.39211136890951276,21.4355366696486,0,0,0,black,0.14501160092807425,26.627199534926735
154,7,wall,21,1,wall,wall,17.11758628205964,-1.2311892512449671,1.7029604613780975,0.4546562664736715,0.12719693977850355,1.48134046792984,-2.5838919117298587,_,47,79,79,aqua,0.6238601823708206,23.166325796250383,0,0,0,black,0.1884498480243161,29.175653200434674,128,128,128,gray,0.18768996960486323,2.47732296306228
155,7,countertop,7,12,counter,counter,17.052656587157735,-1.9399950817785623,1.1314232051372528,3.118065448294141,0.775719323374032,0.4777699112892151,-1.3316501128005787,_,119,136,153,gray,0.6095013477088949,4.282445066867199,176,196,222,blue,0.20434636118598382,3.7908037400250443,47,79,79,aqua,0.14268867924528303,18.79187154444299
156,7,bathtub,136,36,bathtub,bathtub,13.991231715297737,-1.920854816143697,0.41342616081237793,2.0283456483310793,0.8651319621785651,0.7581300735473633,0.07259858318303597,_,169,169,169,gray,0.7458939778341568,2.8900833812897284,176,196,222,blue,0.12137802109760983,4.669456701074107,_,_,_,_,_,_
157,7,clothes hamper,39,40,basket,otherprop,12.044412013145072,-0.3683307393902464,0.3242310881614685,0.504759874253883,0.6661995048622806,0.6120995283126831,1.655073487119182,_,47,79,79,aqua,0.6172093023255814,20.957205242458972,0,0,0,black,0.19116279069767442,24.69944949032434,128,128,128,gray,0.19023255813953488,1.4566390931220896
158,7,plant,82,40,plant,otherprop,17.135737492458272,-1.933132125557839,1.5197506546974182,0.28362236626099413,0.36511761328213765,1.1166847944259644,1.409596659779969,_,128,128,128,gray,0.6685714285714286,3.1876056779537265,47,79,79,aqua,0.12571428571428572,11.136562977003297,240,248,255,white,0.1036734693877551,1.0909290642914828
159,7,cup,35,40,cup,otherprop,17.29447101353383,-2.2888646660381515,1.0327272415161133,0.15421246123557442,0.12114005777760894,0.1397228240966797,1.7357759612487738,_,105,105,105,gray,0.627906976744186,8.439125189126113,165,42,42,maroon,0.22674418604651161,27.765088055586585,47,79,79,aqua,0.11046511627906977,25.006945262931236
160,7,wall,21,1,wall,wall,16.754970499434673,-0.006908154818084439,2.2262191772460938,0.9391698675988103,0.13700535257082613,0.46123313903808594,1.9658318217684223,_,128,128,128,gray,0.9972602739726028,3.8267243961821853,_,_,_,_,_,_
161,7,object,20,40,unknown,otherprop,16.99705449648326,-1.5392269889421781,1.1433504223823547,0.3997487353464493,0.2099347127815978,0.3644770383834839,2.157843379615395,_,128,128,128,gray,0.3384615384615385,2.920751745811103,47,79,79,aqua,0.23916083916083916,21.048528977469637,0,0,0,black,0.23916083916083916,24.566468504161694
162,3,wall,21,1,wall,wall,17.67037021591336,-2.553744310803806,2.1692593097686768,1.5198755227116516,0.04636807811549204,0.5706610679626465,-1.2951092866822271,_,128,128,128,gray,0.6447876447876448,2.2223462935559497,0,0,0,black,0.22007722007722008,29.253153290211337,47,79,79,aqua,0.13513513513513514,26.71650610837713
163,7,towel,135,27,towel,towel,11.694632198216242,-0.7916303203145301,1.4931333661079407,0.3929020609614945,0.14316894200134378,0.9214392900466919,-1.5564033630743508,_,169,169,169,gray,0.9396092362344582,3.3227598553829103,_,_,_,_,_,_,_,_,_,_,_,_
164,7,plant,82,40,plant,otherprop,17.328569611316347,-2.268210075241798,1.625680148601532,0.1636256244491303,0.11638174319026007,0.7119261026382446,0.8989086766359309,_,128,128,128,gray,0.6954128440366972,3.7801596785094085,240,248,255,white,0.25688073394495414,1.0771879842930778,_,_,_,_,_,_
165,7,wall,21,1,wall,wall,17.039376034997936,-1.5877021854409954,1.8507475852966309,0.15438593940594192,0.14551003465844659,1.1958341598510742,0.9987578815012751,_,128,128,128,gray,0.41960183767228176,2.498341759037543,0,0,0,black,0.34150076569678406,25.226215791860703,47,79,79,aqua,0.1562021439509954,22.031166098310777
166,7,drawer,174,39,drawer,otherfurniture,16.462423705024932,-0.8613534581962861,0.6008692532777786,1.1350471604998553,0.5082024071437257,0.6975955665111542,1.3049923021308272,_,205,133,63,brown,0.6247107820453494,14.47495003431979,105,105,105,gray,0.1786210087922258,7.619608584087433,_,_,_,_,_,_
167,7,floor,11,2,floor,floor,14.540858062755838,-0.978858882260245,0.08628019690513611,6.549897205355766,4.291060974143972,0.18927353620529175,-0.21455385397868462,_,47,79,79,aqua,0.45511213932266564,12.56424266114981,105,105,105,gray,0.3821412505623032,6.528269332335282,70,130,180,blue,0.1183407236038815,6.966350413694187
168,7,floor mat,143,20,floor mat,floor mat,12.817536606764419,-0.4715726052420357,0.04159783665090799,0.9795623013383494,0.6304014161832047,0.05265563540160656,-3.097435162813793,_,240,248,255,white,0.4163052905464007,1.724403747281489,220,220,220,gray,0.3443191673894189,3.359745245874411,47,79,79,aqua,0.15264527320034693,15.777559529481088
169,8,wall,21,1,wall,wall,10.666885274812739,-0.752120659204023,1.3691233592107892,3.6615969399401838,1.687066277628471,2.677772721275687,-1.4821150259369351,_,128,128,128,gray,0.641773572020877,2.9293219349763553,255,255,255,white,0.2577191356519194,0.31262344812843357,_,_,_,_,_,_
170,8,toilet,124,33,toilet,toilet,11.015476745791625,-1.6067415654072505,0.3106233850121498,0.47772094406877663,0.3619962464346562,0.3995979279279709,2.3722591836833304,_,128,128,128,gray,0.7063492063492064,3.661969041079448,176,196,222,blue,0.13932980599647266,4.180481882087237,_,_,_,_,_,_
171,8,sink,24,34,sink,sink,11.087129156363499,-0.6629445970125735,0.8676344752311707,0.8627726363582365,0.3367433179844035,0.1578810214996338,1.4151237807200048,_,128,128,128,gray,0.9393939393939394,2.798446626112725,_,_,_,_,_,_,_,_,_,_,_,_
172,0,ceiling,4,22,ceiling,ceiling,10.553590526510972,-0.7305008788703798,2.623854160308838,3.5978676838206023,1.816040844112873,0.2631263732910156,1.6471811020415141,_,128,128,128,gray,0.9667751090191735,2.502622271194897,_,_,_,_,_,_,_,_,_,_,_,_
173,8,remove,0,0,void,void,10.907867879907977,-1.645061142369079,0.857393890619278,0.34438803955235997,0.05541685780761263,0.710688054561615,2.397204019688707,_,128,128,128,gray,0.6998577524893315,2.2444103302785003,47,79,79,aqua,0.24182076813655762,14.060957017801138,_,_,_,_,_,_
174,8,bath cabinet,3,3,cabinet,cabinet,11.050323445263983,-0.7635141889881875,0.6348158493638039,1.0712424633847515,0.5983212599211178,0.7785944193601608,1.5586101456721049,_,128,128,128,gray,0.48918776371308015,3.005375108069644,160,82,45,brown,0.44936708860759494,16.66374147686353,_,_,_,_,_,_
175,8,remove,0,0,void,void,10.035105927707761,-1.9282041360004984,0.3646798152476549,0.5067764550111047,0.22720342621903367,0.7154124937951565,2.2628845308136256,_,128,128,128,gray,0.6644042232277526,2.077727761788408,255,255,255,white,0.1779788838612368,0.5403686212950339,_,_,_,_,_,_
176,8,door,28,8,door,door,10.00239955466737,-1.0925353765036951,1.2182302847504616,0.9112058252950144,0.18286512301991387,2.3719519823789597,-1.202352626575329,_,105,105,105,gray,0.5378100423472474,7.223185201017535,160,82,45,brown,0.3720508166969147,15.018411571661325,_,_,_,_,_,_
177,8,shower curtain,123,28,shower curtain,shower curtain,10.163809779049263,0.272200713161946,1.188567966222763,0.7070964676081157,0.3068465256347168,2.0219972729682922,-2.9692541874707055,_,128,128,128,gray,0.6170850505807418,1.8746823098409853,176,196,222,blue,0.3495691270138629,3.8758743564949842,_,_,_,_,_,_
178,8,unknown,20,40,unknown,otherprop,10.595947824710166,-0.7197760269277487,1.426073431968689,3.748402113908884,1.7999169543432032,2.8351242542266846,1.6670273404739555,_,128,128,128,gray,0.7425764192139738,1.6417745815784077,_,_,_,_,_,_,_,_,_,_,_,_
179,8,towel,135,27,towel,towel,11.276111565104802,-1.396909581042542,0.9801138937473297,0.33567475902299426,0.1532468146416921,0.31923025846481323,1.5836326343885216,_,128,128,128,gray,0.8278529980657641,2.689355129504081,176,196,222,blue,0.15473887814313347,4.156308621510822,_,_,_,_,_,_
