object_id,region_id,raw_label,nyu_id,nyu40_id,nyu_label,nyu40_label,object_bbox_cx,object_bbox_cy,object_bbox_cz,object_bbox_xlength,object_bbox_ylength,object_bbox_zlength,object_bbox_heading,object_front_heading,object_color_r1,object_color_g1,object_color_b1,object_color_scheme1,object_color_scheme_percentage1,object_color_scheme_average_dist1,object_color_r2,object_color_g2,object_color_b2,object_color_scheme2,object_color_scheme_percentage2,object_color_scheme_average_dist2,object_color_r3,object_color_g3,object_color_b3,object_color_scheme3,object_color_scheme_percentage3,object_color_scheme_average_dist3
159,4,wall,21,1,wall,wall,-9.760086974724459,-1.2518046929565156,1.3879091240443187,1.5795880151836972,0.07340748150611298,2.7568500697648974,-0.0341484127719644,_,169,169,169,gray,0.5488206769926086,4.658739585366266,210,180,140,brown,0.35895202674073723,8.046226836412156,_,_,_,_,_,_
160,4,wall,21,1,wall,wall,-8.976945358380274,-3.45240695162644,1.3795936091799916,4.392597777175677,0.07036955839891945,2.759893201599734,-1.5733601438631493,_,169,169,169,gray,0.5844838446525749,4.800516414767972,210,180,140,brown,0.2866967503433463,9.479712426462635,_,_,_,_,_,_
161,4,wall,21,1,wall,wall,-7.78839276478245,-1.0146977951925717,1.3819327853156214,1.924253476806043,0.06656479247350688,2.750302383750352,1.5826749056687286,_,169,169,169,gray,0.6247859977038812,2.969009275770993,210,180,140,brown,0.2841547664605531,8.520008825039744,_,_,_,_,_,_
162,4,wall,21,1,wall,wall,-9.155088239000651,-0.07460678136365521,1.3823342767055256,2.7754111078880435,0.14632899789515702,2.751914206553193,0.01041518045964262,_,210,180,140,brown,0.5268002590724421,10.095678446876148,169,169,169,gray,0.3560283409550352,9.220079460013466,_,_,_,_,_,_
163,4,wall,21,1,wall,wall,-10.52909341327236,-0.6661651794090643,1.3838780054638866,1.1901444683711961,0.045354840871361546,2.7574056022337987,-1.5700699314285116,_,210,180,140,brown,0.8001470182853992,12.501604031502536,_,_,_,_,_,_,_,_,_,_,_,_
164,4,door,28,8,door,door,-10.085284640580895,-0.22325411232136153,1.0520767589391855,1.0187640611688504,0.19136463454254438,2.1020097514795943,-0.05788640606374025,_,192,192,192,gray,0.5421784278695846,7.283482085045364,210,180,140,brown,0.36578829834747656,10.45623279682168,_,_,_,_,_,_
165,4,picture,64,11,picture,picture,-8.967713112659464,-2.5629801972667767,1.5806525369062214,0.5834206262441124,0.02976042931086198,0.7285111980413816,-1.5758766203726924,_,192,192,192,gray,0.5323854660347551,5.7599157250464215,210,180,140,brown,0.19995486346197247,5.694238318043547,72,61,139,purple,0.12773640261791921,14.09100151318904
166,4,picture,64,11,picture,picture,-7.7795614188923015,-0.6164916319767454,1.5545740870542706,0.6806155842194767,0.020023453230262334,0.5195801603580814,1.5675733033691133,_,205,133,63,brown,0.3747252747252747,9.256373145146231,105,105,105,gray,0.29615384615384616,6.018196751527863,0,0,0,black,0.11236263736263737,28.07020965006682
167,4,painting,64,11,picture,picture,-6.788183425481249,-3.108873255247805,1.5747003217037276,0.703759771679743,0.05640171100312408,0.8366369331224224,-3.1342882182990524,_,160,82,45,brown,0.3432470258922323,17.872437520060178,105,105,105,gray,0.29426172148355495,10.796580762576845,165,42,42,maroon,0.25769769069279214,23.100017293193854
168,4,picture,64,11,picture,picture,-7.795189613905477,-4.497725414971339,1.5426248384251853,0.36735966341420667,0.036689146652060245,0.29837563026817193,-1.5787384314171455,_,160,82,45,brown,0.5840336134453782,13.221187654450164,169,169,169,gray,0.334453781512605,6.384452143351391,_,_,_,_,_,_
169,4,picture,64,11,picture,picture,-7.794499829437391,-4.162294155856485,1.54820271877087,0.3327982603343984,0.033642858983014,0.37163506960684556,-1.5645185106804325,_,139,69,19,brown,0.6092333058532564,14.141076226938859,105,105,105,gray,0.3173948887056884,8.572792664479918,_,_,_,_,_,_
170,4,picture,64,11,picture,picture,-7.796047845027466,-3.775645608058037,1.5295458696062676,0.4365282068630063,0.03679893964156555,0.3117505818200801,1.5600937336512137,_,160,82,45,brown,0.5653568564554932,15.130453614747713,105,105,105,gray,0.2830793905372895,8.466252898507875,_,_,_,_,_,_
171,4,wall clock,56,40,clock,otherprop,-8.903620405613673,-5.251977334369466,1.6093985756811604,0.3693282079593301,0.1805651337150156,1.024011022855238,-1.5548508962547112,_,165,42,42,maroon,0.3857335127860027,27.73051604544985,105,105,105,gray,0.29327052489905786,12.174895450160891,160,82,45,brown,0.16716016150740243,20.396330703890516
172,4,ceiling lamp,144,35,lamp,lamp,-8.3772296304978,-0.6591811612465506,2.7583250828752863,0.17257105213157153,0.156233440346221,0.0003673512373687515,0.19887226418282664,_,245,222,179,brown,0.6583333333333333,3.6860031541439198,255,250,240,white,0.15416666666666667,1.0008161604389876,169,169,169,gray,0.14583333333333334,6.8430366577632435
173,4,ceiling lamp,144,35,lamp,lamp,-8.388767690138945,-2.545931495235909,2.7480936679138512,0.1483847190665326,0.14098303922499333,0.022126215764197266,1.5627643368698239,_,245,245,245,white,0.4919786096256685,1.2520212203096712,210,180,140,brown,0.3582887700534759,6.850811094309989,192,192,192,gray,0.13368983957219252,5.860601412053375
174,4,ceiling lamp,144,35,lamp,lamp,-8.386132482438592,-4.317554018313251,2.7579543811221034,0.16781058378309677,0.15497515887785251,0.00033808741625840355,-1.6739985940200242,_,210,180,140,brown,0.5353982300884956,5.42605583336987,255,250,205,yellow,0.3495575221238938,2.4064876580659043,_,_,_,_,_,_
175,4,ceiling lamp,144,35,lamp,lamp,-8.387952453693828,-6.107215397219604,2.7668699719592977,0.15976468730700644,0.15533078978331538,0.018493191644081364,-0.5623200312775763,_,245,245,220,white,0.4936708860759494,1.367129540426953,210,180,140,brown,0.189873417721519,5.351903248907499,255,248,220,yellow,0.18143459915611815,1.628529550445614
176,4,ceiling lamp,144,35,lamp,lamp,-6.65343960501059,-2.5407002889296844,2.752279813499613,0.1705273823577862,0.15295004356948905,0.015571014689156115,0.9794065393077078,_,255,255,255,white,0.49145299145299143,0.8614730259196556,210,180,140,brown,0.3547008547008547,4.8392718618999115,_,_,_,_,_,_
177,4,ceiling lamp,144,35,lamp,lamp,-4.9119419037166745,-2.5309428859780483,2.7745078740879006,0.18226180524424596,0.16730213196940813,0.047026627359972206,-0.6430802736430246,_,253,245,230,white,0.4603174603174603,1.2307328752398226,245,222,179,brown,0.3238095238095238,3.8347042716611868,255,248,220,yellow,0.19682539682539682,1.7241017849153149
178,4,ceiling lamp,144,35,lamp,lamp,-3.1661052267391523,-2.552800587244684,2.7747746626567196,0.1730911697078159,0.13947869249852873,0.06368778357419203,2.6205951876328912,_,240,248,255,white,0.405982905982906,1.628927502177883,250,250,210,yellow,0.2606837606837607,2.2375093364358203,210,180,140,brown,0.19230769230769232,5.142815023514277
179,4,floor,11,2,floor,floor,-6.331415647349898,-2.7600453232231468,0.026868856295746854,7.112450849365166,7.319170970105903,0.09094984891106964,-1.309899819909651,_,222,184,135,brown,0.6867242428233641,5.309469160615271,192,192,192,gray,0.2078198204978644,3.919871191577675,_,_,_,_,_,_
180,4,door frame,615,8,door frame,door,-10.635987453225757,-1.1221605746946646,1.010615281631483,0.21863154776282911,0.04252292342689534,2.020426516666001,-0.08441958097170323,_,169,169,169,gray,0.8441776710684273,4.004948487075306,210,180,140,brown,0.12052821128451381,9.136834386001,_,_,_,_,_,_
181,4,door frame,615,8,door frame,door,-10.642130851354903,-0.6749127031900273,2.036161824241333,0.8946804753550868,0.20230770794063524,0.03774481265955387,1.5802210670617045,_,128,128,128,gray,0.7389215162840364,7.56601798602271,160,82,45,brown,0.15589962626801923,11.665943501081152,_,_,_,_,_,_
182,4,door frame,615,8,door frame,door,-10.66641695269787,-0.2256153416695341,1.012358133258077,0.17040870417439713,0.0231329302513823,2.026095072378919,3.0129395183393513,_,192,192,192,gray,0.8646875,3.505196999770764,_,_,_,_,_,_,_,_,_,_,_,_
183,4,door frame,615,8,door frame,door,-6.20708782992234,0.4123117850591702,1.0414900275123138,3.5256413150737895,0.13166255747575528,2.059937118706607,-2.9046465117934974,_,160,82,45,brown,0.7544576523031203,8.952416981538368,_,_,_,_,_,_,_,_,_,_,_,_
184,4,door frame,615,8,door frame,door,-8.351345281314329,0.0075016655559338235,2.075638722508562,0.8977163242769617,0.12293824967589526,0.028648848768520807,0.0018575140862048846,_,139,69,19,brown,0.7044854881266491,14.507195517774353,128,0,0,maroon,0.14335971855760773,21.730999888093937,210,105,30,orange,0.11521547933157432,19.633832625568285
185,4,door frame,615,8,door frame,door,-8.805414928150629,0.0026759130946654034,1.049394761798042,0.1336355008093123,0.0480977353344727,2.0522599297484714,-1.642933954733128,_,139,69,19,brown,0.3593861527480371,13.296910817291852,105,105,105,gray,0.22840827980014275,6.094535032388049,188,143,143,purple,0.1349036402569593,7.599923191167967
186,4,ceiling lamp,144,35,lamp,lamp,-9.926660877081945,-0.6634914871464416,2.776201471634569,0.1679844428707291,0.1804047154722488,0.06107730333619976,-2.617892503606392,_,210,180,140,brown,0.4519230769230769,4.473770653898021,245,245,220,white,0.3333333333333333,1.342705978305746,255,239,213,yellow,0.21474358974358973,1.5430027093123566
187,5,ceiling,4,22,ceiling,ceiling,-6.810104832668702,-0.9248884093805,2.760148803734679,1.6917782201663192,1.7743182605735157,0.05163352309673819,-3.1405498592522165,_,222,184,135,brown,0.8427281735109545,7.252236966621474,_,_,_,_,_,_,_,_,_,_,_,_
188,5,floor,11,2,floor,floor,-6.697892175323768,-0.9436807116737139,0.011593755158766761,1.8146707918633853,1.1651103021752807,0.15675061516630467,1.5276219022817228,_,244,164,96,brown,0.9579227504855067,6.713583813546572,_,_,_,_,_,_,_,_,_,_,_,_
189,5,door,28,8,door,door,-6.202073473754314,-1.3659353619010366,0.9723480322803932,1.0114603914747993,0.23970731423010783,2.1842230964632003,-1.2070883910404167,_,160,82,45,brown,0.9463842152130103,6.52112057183806,_,_,_,_,_,_,_,_,_,_,_,_
190,5,wall,21,1,wall,wall,-6.024803532244704,-0.9149598370637956,1.3882306498553774,1.800597104044429,0.07931829771743981,2.7463377547746437,1.6630937530846577,_,160,82,45,brown,0.67872,11.1536582196474,233,150,122,red,0.21568,12.835481296037058,_,_,_,_,_,_
191,5,shelving,42,15,shelves,shelves,-6.9769121568789005,-0.9213338103670715,1.2574832376946032,1.4016584767269533,1.7398284741352177,2.4931784935175427,-3.1409482195421163,_,160,82,45,brown,0.5720802507610453,13.459798572171412,165,42,42,maroon,0.3133700080395292,24.450394980543948,_,_,_,_,_,_
192,5,basket,39,40,basket,otherprop,-6.486100709759812,-0.38833855162254355,0.7271447435315253,0.3271781389648165,0.07356693119943761,0.18611385960205595,-3.068577637675578,_,160,82,45,brown,0.39622641509433965,13.93174580497241,165,42,42,maroon,0.22327044025157233,23.971445240551134,188,143,143,purple,0.18396226415094338,8.504403137991112
193,5,basket,39,40,basket,otherprop,-6.706094353942921,-0.40006972757534237,0.18839504112799835,0.4202590059854421,0.08588111033188728,0.2517508655963921,0.14221145800889978,_,160,82,45,brown,0.6507936507936508,10.602121812410674,233,150,122,red,0.21475256769374415,9.908367904932668,_,_,_,_,_,_
194,5,basket,39,40,basket,otherprop,-7.298476673043002,-0.8324480185150316,1.000507758516418,0.34520058912895757,0.08454335939534996,0.19541568972417256,-1.6720197808393102,_,160,82,45,brown,0.6952526799387443,12.765482317650966,165,42,42,maroon,0.13935681470137826,23.56747996111384,233,150,122,red,0.11791730474732007,9.30528239390394
195,5,door frame,615,8,door frame,door,-6.562366385077505,-1.8662420698604218,2.082980197619588,0.9041694867724566,0.15746250799882922,0.05613909093187086,0.024340250986403616,_,128,0,0,maroon,0.5960884353741497,21.015366924692323,139,69,19,brown,0.3979591836734694,22.24030740585835,_,_,_,_,_,_
196,5,door frame,615,8,door frame,door,-6.106222346873832,-1.887770683562921,1.0378236184518388,0.15245446281678304,0.04734087829098588,2.0635688198621263,1.8367215236201437,_,160,82,45,brown,0.8599819331526649,8.658107495796061,_,_,_,_,_,_,_,_,_,_,_,_
197,5,door frame,615,8,door frame,door,-7.0104096537851825,-1.874805445495163,1.0322635638128352,0.17612093277911178,0.057480614798524066,2.0639524531441356,-1.5094646638488833,_,139,69,19,brown,0.5505079006772009,18.73283162652334,255,69,0,orange,0.24576749435665915,22.178212638332706,128,0,0,maroon,0.19187358916478556,23.41253960014481
198,6,door,28,8,door,door,-8.810912609979113,-4.3295134941939315,1.0607450399362806,0.9233842743585372,0.6071907127619856,2.1096596794420432,-1.5470972616784666,_,139,69,19,brown,0.7855193185561673,8.85453490665719,210,105,30,orange,0.11341710198126971,13.639188084547163,_,_,_,_,_,_
199,6,ceiling,4,22,ceiling,ceiling,-9.835558431499614,-4.4229366541485495,2.763173808893111,2.015016292385973,1.257883049468898,0.012653388349015415,-1.5707115999446928,_,210,180,140,brown,0.7773371666501437,6.269335111778646,169,169,169,gray,0.12352532963219987,7.340895633244056,_,_,_,_,_,_
200,6,wall,21,1,wall,wall,-9.842212804180795,-3.331858585399937,1.945268413750177,1.447645101927023,0.15909854446923077,1.6447684381943852,0.009348110319060196,_,169,169,169,gray,0.5357934541661233,4.349949291340161,210,180,140,brown,0.30629808319207197,7.840977317549113,255,255,255,white,0.1330029990872343,1.3104984988480581
201,6,wall,21,1,wall,wall,-9.150323689885203,-4.410992777078796,1.3796691987767669,2.194133504390968,0.1769869721731947,2.761100132025062,-1.5434568273221898,_,210,180,140,brown,0.4411628042051461,8.254657306940643,169,169,169,gray,0.36063193355404544,4.926770114384375,_,_,_,_,_,_
202,6,wall,21,1,wall,wall,-10.327828349994032,-4.733672363778283,1.3912944423687459,2.6167924125426945,1.205788756701244,2.752384261447717,2.148920355439099,_,169,169,169,gray,0.8116185495779876,4.766278331772053,210,180,140,brown,0.16474062834460054,7.28475092131983,_,_,_,_,_,_
203,6,floor,11,2,floor,floor,-9.824345829208774,-4.407671814798753,0.01353152481496566,1.4282549730241065,1.861039592862078,0.06737772698297095,-0.007342332706858446,_,205,133,63,brown,0.7981632442472397,7.638050952176756,_,_,_,_,_,_,_,_,_,_,_,_
204,6,toilet,124,33,toilet,toilet,-10.171923931939935,-5.022634120715788,0.43962339986490956,0.6938478984852896,0.7835115833829747,0.8651556197421278,-1.6266233043690612,_,169,169,169,gray,0.4637705281846427,6.269027397325947,188,143,143,purple,0.37644252108300047,7.4084510057915,_,_,_,_,_,_
205,6,sink,24,34,sink,sink,-9.850122842512175,-3.733956824310212,0.4862223984641629,0.7299353244923577,0.5380082573272369,0.9716133502924605,0.010710264357859345,_,192,192,192,gray,0.5968834688346883,5.742288407457421,210,180,140,brown,0.16056910569105692,6.995545930648034,250,235,215,white,0.10271002710027101,4.4861119544576935
206,6,toilet paper,139,40,toilet paper,otherprop,-9.539536455625653,-5.436813195220673,0.8579309933160065,0.21269643355900136,0.12383369777410458,0.1787331780553394,-0.04077951028974618,_,169,169,169,gray,0.7533234859675036,5.2420887114246355,210,180,140,brown,0.13146233382570163,6.837011780317063,188,143,143,purple,0.10782865583456426,7.015677826861373
207,6,cabinet,3,3,cabinet,cabinet,-10.41477750845049,-4.233667784425363,0.4030718786525554,0.725234647805097,0.25645345982767687,0.7920025901009752,-1.5748063278245477,_,210,180,140,brown,0.765968253968254,9.253326591305534,105,105,105,gray,0.12342857142857143,10.871332489966159,_,_,_,_,_,_
208,6,flower vase,78,40,vase,otherprop,-10.47056996140987,-3.9582709194543875,0.9436183050345349,0.2175770146127567,0.12689884734015422,0.41704874847617934,2.7157224938576423,_,105,105,105,gray,0.6210458360232408,10.18221524865834,165,42,42,maroon,0.16074887023886378,31.100459853886978,160,82,45,brown,0.1265332472562944,17.629979830242206
209,6,towel,135,27,towel,towel,-10.419716506038545,-4.330037639847725,0.8122518627461891,0.3730273371325281,0.25772472004224056,0.14770954912098078,1.604722656410121,_,211,211,211,gray,0.935124508519004,2.59472214339238,_,_,_,_,_,_,_,_,_,_,_,_
210,6,paper towel,113,40,paper towel,otherprop,-9.491164543827054,-5.460094115076363,1.1367787913788034,0.510052985500435,0.07309897573554114,0.23862706901595931,-0.004895328326512079,_,169,169,169,gray,0.8155583437892095,4.150170333236646,188,143,143,purple,0.18444165621079048,5.567585232394627,,,,,,
211,6,picture,64,11,picture,picture,-10.542729383104202,-4.42526201051643,1.5265531437813968,0.6507675378520554,0.025058184449310517,0.5409515747559848,1.571351180093954,_,169,169,169,gray,0.5752187411797911,6.979008327172302,160,82,45,brown,0.27208580299181484,14.752269564386449,188,143,143,purple,0.12193056731583404,7.837760301076691
212,6,wall panel,21,1,wall,wall,-9.82902318908376,-3.409103388794309,1.388379329620517,1.4292189184087736,0.2225508603630324,2.7572143088077383,3.117034052093498,_,128,128,128,gray,0.6455345148849504,5.010032169190417,210,180,140,brown,0.28608571304762315,7.907354824149487,_,_,_,_,_,_
213,6,mirror,122,19,mirror,mirror,-9.774148974189371,-3.4539555537115585,1.5668817013330179,0.5281834306052549,0.052191497801045816,0.6472677024288611,0.03908507108576766,_,128,128,128,gray,0.6369717239282456,7.081253453768548,210,180,140,brown,0.2684706597750076,10.995601529445656,_,_,_,_,_,_
214,6,decoration,20,40,unknown,otherprop,-10.454801577267027,-3.4037858554455274,1.191638021080121,0.1522198062150304,0.18497004917699122,0.12417135274833946,-1.5709837809335654,_,192,192,192,gray,0.7682119205298014,5.423510998001903,_,_,_,_,_,_,_,_,_,_,_,_
215,6,lamp,144,35,lamp,lamp,-10.18407229467164,-3.447852068866464,1.8300703683549093,0.21222274528285645,0.030550647746612203,0.4357635329899967,-0.02353148845584604,_,250,240,230,white,0.535483870967742,1.2373040302741805,210,180,140,brown,0.25806451612903225,10.20473726312319,220,220,220,gray,0.16989247311827957,4.685042515237469
216,6,lamp,144,35,lamp,lamp,-9.367556156320203,-3.3487389306251663,1.9241608312659069,0.3588255246187817,0.09034340897432314,0.5189981340690535,0.46382517418014846,_,255,255,255,white,0.5893011216566005,0.5996938963879044,210,180,140,brown,0.22605694564279552,10.535662403197959,192,192,192,gray,0.10440034512510785,5.78435655597744
217,6,wall panel,21,1,wall,wall,-9.853885838844143,-5.397641302250086,0.36821060913498516,1.4626066804103406,0.2571718436828654,0.70685397991327,3.0725565586278707,_,105,105,105,gray,0.3589041095890411,7.961632108626275,188,143,143,purple,0.3225048923679061,7.925763683118454,210,180,140,brown,0.22954990215264187,7.59837196328179
218,6,decoration,20,40,unknown,otherprop,-10.378799626485346,-5.453692234874771,0.6757992906616039,0.08066696710177368,0.05416946230617459,0.018617172870597276,-2.1355310840049504,_,165,42,42,maroon,0.5862068965517241,29.506987010506805,160,82,45,brown,0.22413793103448276,27.930109282534314,105,105,105,gray,0.15517241379310345,15.474239590718973
219,6,decoration,20,40,unknown,otherprop,-10.26501726004976,-5.440369508994314,0.6817201929622714,0.0987425985320165,0.07979529355045312,0.027891747611480167,-2.459954786993445,_,105,105,105,gray,0.6896551724137931,7.6081110187251495,47,79,79,aqua,0.2413793103448276,20.70788561468988,_,_,_,_,_,_
220,6,decoration,20,40,unknown,otherprop,-10.152233421591692,-5.4658942469164025,0.6890493174354838,0.06333939607246908,0.0606579859538936,0.04995793496395273,2.7282667559308065,_,105,105,105,gray,0.5,9.878846686590688,47,79,79,aqua,0.14583333333333334,16.47626757347059,210,180,140,brown,0.14583333333333334,9.359641067458975
221,6,decoration,20,40,unknown,otherprop,-10.031847515998653,-5.461066564223104,0.6837808940196314,0.0690126156973907,0.041309621832813725,0.0344607316901,1.0577648072804473,_,105,105,105,gray,0.7368421052631579,8.30553191329019,160,82,45,brown,0.10526315789473684,21.01045469162381,_,_,_,_,_,_
222,6,decoration,20,40,unknown,otherprop,-9.916558231235,-5.449998066904227,0.6846279081666065,0.08802628990220285,0.08207812422180094,0.037856100661025516,-0.004932337282193848,_,128,128,128,gray,0.6,8.001757133117366,25,25,112,navy,0.14285714285714285,21.97516167084743,210,180,140,brown,0.13333333333333333,6.840685230487884
223,6,decoration,20,40,unknown,otherprop,-9.754247890689873,-5.442463355817459,0.6902424483972798,0.08138664945190399,0.09912574881856528,0.05290614151069306,-0.23793941820071898,_,105,105,105,gray,0.6233766233766234,7.2929583186781715,188,143,143,purple,0.14285714285714285,5.2952860507207795,205,92,92,maroon,0.11688311688311688,16.296205416272823
224,6,decoration,20,40,unknown,otherprop,-9.30803284899339,-5.436517533485373,0.6835571632122779,0.10276949495326804,0.07452833158790817,0.0347771981614855,1.56932276147384,_,169,169,169,gray,0.7575757575757576,7.7421189926749365,210,180,140,brown,0.18181818181818182,6.90168960016108,_,_,_,_,_,_
225,6,decoration,20,40,unknown,otherprop,-9.191982079133272,-5.43882343582996,0.6927350958915337,0.11615296415984844,0.06340677360556946,0.05470562357696096,1.8061508437978249,_,105,105,105,gray,0.75,10.813637430909411,250,235,215,white,0.12878787878787878,3.326711667804804,_,_,_,_,_,_
226,6,trash can,12,40,garbage bin,otherprop,-9.246076242964689,-5.212651860494866,0.07719774874457602,0.28534216713396887,0.23839626507691314,0.15959801429089637,1.585148402370643,_,210,180,140,brown,0.6922514619883041,8.297681273879537,233,150,122,red,0.14692982456140352,11.500441443540787,205,92,92,maroon,0.10891812865497076,12.359533090189913
227,6,door frame,615,8,door frame,door,-9.056635039942353,-3.8971680204900516,1.0301174034853753,0.12874078813310685,0.046566362501053504,2.055216671535352,-0.723592997299642,_,139,69,19,brown,0.9475473530840214,9.83842292713819,_,_,_,_,_,_,_,_,_,_,_,_
228,6,door frame,615,8,door frame,door,-9.052388408207342,-4.7859098013980566,1.0327850840251016,0.14097378002395367,0.04069836374389446,2.0561890382372967,-0.04335007451236145,_,178,34,34,maroon,0.6101371951219512,14.33319507432591,139,69,19,brown,0.3334603658536585,13.226980696477185,_,_,_,_,_,_
229,6,ceiling lamp,144,35,lamp,lamp,-9.893392539412115,-4.9261103413798875,2.7706988316971035,0.16990400325471366,0.1564384641180343,0.018571419511011822,1.7491826382047944,_,253,245,230,white,0.7695852534562212,1.1401312175687672,169,169,169,gray,0.20276497695852536,5.70593998526428,_,_,_,_,_,_
230,6,vent,25,38,air vent,otherstructure,-9.905506902206225,-4.414327118878185,2.7575153026705874,0.306671546869012,0.30392069733029414,0.013876250272224944,0.060924591025167125,_,210,180,140,brown,0.8443243243243244,9.815659124721956,_,_,_,_,_,_,_,_,_,_,_,_
231,7,floor,11,2,floor,floor,-5.32954151309766,-7.045702818774663,0.01804667522535241,7.878512481995787,4.951535976256608,0.07139460081138306,-1.5682572624520488,_,210,180,140,brown,0.5825257042092729,5.563124365124437,192,192,192,gray,0.3334012456047295,3.598275061903092,_,_,_,_,_,_
232,7,wall,21,1,wall,wall,-2.878529588516227,-9.381989643680567,1.225008727750098,3.2305106028352,0.08393436660905484,2.444839366805074,-1.5598354957689688,_,192,192,192,gray,0.49616606419103954,2.769702744940406,210,180,140,brown,0.44725599737101546,7.198602508405307,_,_,_,_,_,_
233,7,wall,21,1,wall,wall,-3.1862956804621834,-7.778972943323493,1.2325870727060058,0.6022610004659965,0.03138019349196597,2.433911182016865,3.130483849558141,_,220,220,220,gray,0.8026783274118612,1.7884098314935728,210,180,140,brown,0.18789286690352555,5.055144151595218,_,_,_,_,_,_
234,7,wall,21,1,wall,wall,-2.3427546597723534,-6.2697339403828485,2.2067322337353135,8.504467969889461,4.7284950890863,4.4156683934509875,0.8285747406907131,_,210,180,140,brown,0.6704199231686316,5.4372063964233135,192,192,192,gray,0.2748708438203736,3.38287213310669,_,_,_,_,_,_
235,7,wall,21,1,wall,wall,-5.776860390546195,-3.6059523011441965,1.2233651643809804,0.938898300266199,0.05867059397424246,2.4433761007285972,-1.612925779827979,_,210,180,140,brown,0.5176755447941889,4.8896750908696855,192,192,192,gray,0.4252784503631961,4.12660948906192,_,_,_,_,_,_
236,7,wall,21,1,wall,wall,-6.3394940465674035,-4.6002782995461,1.2281924251618386,1.5324616707700924,0.04295955156610276,2.4416861178889206,0.8006760510086249,_,210,180,140,brown,0.37149409066854827,7.384166910568682,192,192,192,gray,0.36152760627976716,5.160702789724046,_,_,_,_,_,_
237,7,wall,21,1,wall,wall,-7.313898540819422,-5.1495775469660385,1.2284408618505398,0.903325567578646,0.029856207795008416,2.442488432713909,-3.1386785451883994,_,220,220,220,gray,0.9264220835236211,1.6871561868064404,_,_,_,_,_,_,_,_,_,_,_,_
238,7,wall,21,1,wall,wall,-6.99228356707528,-8.066391645313189,1.2966820108502992,5.860445104387154,0.06676263957704265,2.598189194327263,1.5754362978550789,_,211,211,211,gray,0.5475787334913648,2.7017625740898548,210,180,140,brown,0.40017131132845957,5.514625128293957,_,_,_,_,_,_
239,7,wall,21,1,wall,wall,-4.927406739532235,-10.98300019278071,1.2980329806702462,4.094245043292519,0.05912190989787547,2.611334765718127,0.0022840625319606907,_,210,180,140,brown,0.3957059005251776,11.176031529405481,128,128,128,gray,0.3391411801050355,6.323464765054422,189,183,107,yellow,0.1778498609823911,8.860293299815787
240,7,wall,21,1,wall,wall,-4.482002428838544,-4.060529453568064,2.5139475427037627,1.938723606231548,0.05206843245338666,0.15144130650557797,0.01575691899853558,_,210,180,140,brown,0.9997018485390579,4.594405461880574,_,_,_,_,_,_,,,,,,
241,7,wall,21,1,wall,wall,-6.215261460471278,-4.85084751204238,2.521253254203341,2.222657482032628,0.0339000424673892,0.1514202368010018,0.7748128615285667,_,210,180,140,brown,0.9964654703643284,4.629863263124762,_,_,_,_,_,_,,,,,,
242,7,ceiling,4,22,ceiling,ceiling,-5.080381096849172,-7.0705315682229815,2.447649534590747,7.876955691899482,4.408709446173104,0.05484939119539334,1.5766537251227406,_,169,169,169,gray,0.4069558919888264,5.545575677892868,210,180,140,brown,0.4004724626685519,9.143806288478084,188,143,143,purple,0.15367106942097458,9.9659302746445
243,7,ceiling,4,22,ceiling,ceiling,-5.246867471615687,-7.542461213763351,2.614364970831936,6.9377195304579065,3.4997710831267534,0.062444692304481464,1.5756843668352243,_,169,169,169,gray,0.6535191907329312,4.65692478946092,210,180,140,brown,0.25673944376234453,7.583943578083008,_,_,_,_,_,_
244,7,ceiling,4,22,ceiling,ceiling,-5.2488910327965055,-7.523569927805861,2.7422386456532024,1.850147128645558,5.296549202979566,0.028342184353491007,0.004841980057847451,_,210,180,140,brown,0.5943217750871598,6.219191115561474,192,192,192,gray,0.3872327774925002,4.425073890904296,_,_,_,_,_,_
245,7,ceiling molding,20,40,unknown,otherprop,-5.2368784591500415,-7.364689735430362,2.6702007034336273,1.835497155908861,0.05313519965137825,0.1509922391922025,-3.1310649607632506,_,222,184,135,brown,0.8340021889821233,9.741943361848222,189,183,107,yellow,0.1568770521707406,10.490157399382994,_,_,_,_,_,_
246,7,ceiling molding,20,40,unknown,otherprop,-6.173076913618409,-6.586222420628169,2.671185696807057,1.5463921021275429,0.060429994196766756,0.15289943305253706,1.5714903143153616,_,210,180,140,brown,0.984419844198442,4.1378339105175215,_,_,_,_,_,_,_,_,_,_,_,_
247,7,ceiling molding,20,40,unknown,otherprop,-5.697102628773624,-5.351530240823675,2.6717275329624726,1.3685696030758905,0.03359765829345604,0.15227211874093616,0.7869589065419563,_,210,180,140,brown,1.0,2.899932503449168,,,,,,,,,,,,
248,7,ceiling molding,20,40,unknown,otherprop,-4.778898285036365,-4.875779479453278,2.6678004051680553,0.886356254134145,0.03481399527939466,0.14684716117306307,0.019585195160555267,_,210,180,140,brown,0.9993117687543015,3.702059276871032,_,_,_,_,_,_,,,,,,
249,7,ceiling molding,20,40,unknown,otherprop,-4.316353244943109,-6.109968963861073,2.6708188011485947,2.4749041821072293,0.06539732011642396,0.15741871127304652,-1.5721202560364635,_,222,184,135,brown,0.9552275522755228,5.997188597186851,_,_,_,_,_,_,_,_,_,_,_,_
