object_id,region_id,raw_label,nyu_id,nyu40_id,nyu_label,nyu40_label,object_bbox_cx,object_bbox_cy,object_bbox_cz,object_bbox_xlength,object_bbox_ylength,object_bbox_zlength,object_bbox_heading,object_front_heading,object_color_r1,object_color_g1,object_color_b1,object_color_scheme1,object_color_scheme_percentage1,object_color_scheme_average_dist1,object_color_r2,object_color_g2,object_color_b2,object_color_scheme2,object_color_scheme_percentage2,object_color_scheme_average_dist2,object_color_r3,object_color_g3,object_color_b3,object_color_scheme3,object_color_scheme_percentage3,object_color_scheme_average_dist3
154,3,mat,143,20,floor mat,floor mat,-11.544272703051115,-0.7049347222045104,-0.0131167872452995,1.5637255024981638,0.9456349058022704,0.017098750280520922,0.020125520274543486,_,47,79,79,gray,0.9872299959244668,14.620630135597331,_,_,_,_,_,_,_,_,_,_,_,_
155,3,calendar,583,40,calendar,otherprop,-11.065377225580733,-0.12701976262534473,1.5431376746689112,0.5832147772316585,0.011972099547896686,0.8920636458707236,-0.0010038122534546195,_,139,69,19,brown,0.37130801687763715,12.417529856131914,105,105,105,gray,0.2654392021480629,10.611746870250492,_,_,_,_,_,_
156,4,ceiling,4,22,ceiling,ceiling,-6.617226822697719,-3.3613873167225887,2.7693220692187825,7.859893366127522,6.621157585869279,0.08093372315154923,-3.1396044830569436,_,210,180,140,brown,0.5143025397501597,9.372373523763628,169,169,169,gray,0.34104321459447945,6.834039904695825,188,143,143,pink,0.12748869203493252,8.012349899298748
157,4,wall,21,1,wall,wall,-5.220456330600082,-3.1276748202356233,1.3805034884008123,5.109767898782485,0.08353110475504266,2.7570602105389774,-0.00877270830311623,_,169,169,169,gray,0.6659622078567876,5.472141933582059,210,180,140,brown,0.2213761810044754,7.57045740066975,_,_,_,_,_,_
158,4,wall,21,1,wall,wall,-7.779645842687553,-4.897007391258908,1.379818169510983,3.5590419174971633,0.0945211374747208,2.753395935927387,-1.5760659122001737,_,169,169,169,gray,0.5095103077559218,2.9751260390706484,210,180,140,brown,0.3992261799279343,9.22799061886692,_,_,_,_,_,_
159,4,wall,21,1,wall,wall,-9.757344246655602,-1.259549686672738,1.391092690302194,1.5869859829722106,0.03892851455099722,2.7504470089532704,3.1402281828893464,_,169,169,169,gray,0.5411465448207641,4.654712406295568,210,180,140,brown,0.3670450798436102,7.9796531879799275,_,_,_,_,_,_
160,4,wall,21,1,wall,wall,-8.975221395011335,-3.4523365740254133,1.3808473126355252,4.392407437383293,0.05963664123270185,2.7573567367341134,-1.570876101732152,_,169,169,169,gray,0.5828991978830729,4.804215942428218,210,180,140,brown,0.2885140163731084,9.442755704803261,_,_,_,_,_,_
161,4,wall,21,1,wall,wall,-7.784674513758399,-1.0164900622614288,1.3821382313000563,1.9252209391081292,0.0640855769389912,2.7498850491669016,1.5853903698240537,_,169,169,169,gray,0.6262492474413004,2.9827997309477894,210,180,140,brown,0.2828015251856311,8.516486034065194,_,_,_,_,_,_
162,4,wall,21,1,wall,wall,-9.155179498652874,-0.07971877402927088,1.382562959869801,2.775682976608098,0.1445978170809827,2.751989283462934,0.0057143449508733355,_,210,180,140,brown,0.5257368941641939,10.162044340833647,169,169,169,gray,0.3728189910979228,9.586828671555946,_,_,_,_,_,_
163,4,wall,21,1,wall,wall,-10.528789081758228,-0.6682426125570747,1.3827591892265731,1.1842024238372604,0.04451558577065917,2.7593222418912315,-1.5711248713176438,_,210,180,140,brown,0.7993770611945767,12.493512119445066,_,_,_,_,_,_,_,_,_,_,_,_
164,4,door,28,8,door,door,-10.085556975965098,-0.22375305960138264,1.050391139110147,1.0162295079596344,0.18879772262682282,2.0984970861086363,-0.05700506960945772,_,192,192,192,gray,0.5810734781140993,8.073258397977426,210,180,140,brown,0.3615955890626758,10.450800314433799,_,_,_,_,_,_
165,4,picture,64,11,picture,picture,-8.967260234344566,-2.5633890647692397,1.5802420875098813,0.5828683893378672,0.03084571744602549,0.7289926005551155,-1.5721109014685506,_,192,192,192,gray,0.6069494584837545,7.174999864895191,210,180,140,brown,0.1931407942238267,5.615807564583784,_,_,_,_,_,_
166,4,picture,64,11,picture,picture,-7.779333949331632,-0.6162294800238263,1.5546682495889088,0.6789206535172829,0.020000049604725234,0.5191767304023212,-1.5732097512027856,_,205,133,63,brown,0.35975267003934797,9.199847870886956,105,105,105,gray,0.3462619449128724,8.400992183132761,0,0,0,black,0.11804384485666104,27.817474757410984
167,4,painting,64,11,picture,picture,-6.785132386793936,-3.109236865307,1.5699820208132478,0.6969404376096753,0.05643346449548936,0.8322357924988117,-3.1333934851691487,_,105,105,105,gray,0.3447792571829012,12.605127375484747,160,82,45,brown,0.3437281009110021,17.91531386072696,165,42,42,maroon,0.24386825508058865,23.240862848054938
168,4,picture,64,11,picture,picture,-7.793698338966477,-4.497089341970249,1.5422423703342516,0.3647251833736185,0.037463065056323686,0.2952505085599819,-1.570517349316524,_,139,69,19,brown,0.6300675675675675,13.014909693083071,105,105,105,gray,0.30236486486486486,7.062173819414089,_,_,_,_,_,_
169,4,picture,64,11,picture,picture,-7.7949074233653635,-4.1574344009119,1.5489674908702629,0.32834837517019366,0.03376809461971142,0.37053980392262886,1.5652399282846186,_,160,82,45,brown,0.6363636363636364,14.023885297977717,105,105,105,gray,0.2962962962962963,9.41983471474032,_,_,_,_,_,_
170,4,picture,64,11,picture,picture,-7.795823173304477,-3.7761576522124014,1.5329559893005311,0.42957932593586445,0.03452157270968481,0.301863933555796,1.565532078786937,_,160,82,45,brown,0.591869918699187,15.828954384655855,105,105,105,gray,0.3284552845528455,11.926081037075896,_,_,_,_,_,_
171,4,wall clock,56,40,clock,otherprop,-8.901906514012373,-5.251240894517866,1.6111410327775317,0.3690015707745262,0.18319071191192116,1.0182476039254453,-1.5567400157878004,_,165,42,42,maroon,0.3864696734059098,27.512774861743388,105,105,105,gray,0.35329186106791083,14.30687835424256,160,82,45,brown,0.15966822187662,20.24575062797542
172,4,ceiling lamp,144,35,lamp,lamp,-8.377389823008897,-0.6587144805981359,2.7583281121456142,0.15361277325605904,0.16173888144730597,0.00035854036882554396,2.1576183043591066,_,245,222,179,brown,0.6779661016949152,3.6812155368087502,255,250,240,white,0.19491525423728814,1.2706938487388697,_,_,_,_,_,_
173,4,ceiling lamp,144,35,lamp,lamp,-8.390006838840097,-2.542597073545675,2.752836215816451,0.15364991863141242,0.1306436354106797,0.012718381917153465,0.7574068533698893,_,245,245,245,white,0.4583333333333333,1.092228268269179,210,180,140,brown,0.375,7.0226369499176595,192,192,192,gray,0.15625,5.4850723613410395
174,4,ceiling lamp,144,35,lamp,lamp,-8.389245637308127,-4.319639810504316,2.757953072724228,0.15441644798504428,0.14105899696172486,0.0003221443524221712,1.909429965856043,_,245,222,179,brown,0.49,4.4121915590775185,238,232,170,yellow,0.38,2.99101928653344,255,255,255,white,0.13,0.8368036409305584
175,4,ceiling lamp,144,35,lamp,lamp,-8.382595786059024,-6.102934964062425,2.7664891419405016,0.15449064790117095,0.1486203477210717,0.017729937664088702,-0.2561660730750657,_,245,245,220,white,0.4954128440366973,1.2542150549292557,255,239,213,yellow,0.1834862385321101,1.4113138993488594,169,169,169,gray,0.1651376146788991,6.737442286282884
176,4,ceiling lamp,144,35,lamp,lamp,-6.659161529835407,-2.5484820547752913,2.7545028268881353,0.1541221214126951,0.15287328030439085,0.01106845517192312,2.2886201789124976,_,255,255,255,white,0.5825242718446602,0.9001920540001086,210,180,140,brown,0.2815533980582524,4.6346765346743,_,_,_,_,_,_
177,4,ceiling lamp,144,35,lamp,lamp,-4.916279086114635,-2.5289492579939976,2.7729156503377355,0.16495264172864177,0.181610134197828,0.04384991931343318,1.5508169456701337,_,253,245,230,white,0.4473684210526316,1.3523302748025663,245,222,179,brown,0.40789473684210525,3.7970719044043535,255,248,220,yellow,0.14473684210526316,3.055238673702928
178,4,ceiling lamp,144,35,lamp,lamp,-3.166163947552883,-2.5554010651144643,2.772196652037529,0.1667518904205192,0.13951602537254226,0.05845614759039819,2.8488172969574537,_,240,248,255,white,0.344,1.317808183442894,250,250,210,yellow,0.248,2.105520783152895,210,180,140,brown,0.248,5.411659168997152
179,4,floor,11,2,floor,floor,-6.327478174600999,-2.7623542403365047,0.03560577655740632,7.1091168649437195,7.317572023099345,0.10865771944268043,-1.3115988694816476,_,222,184,135,brown,0.685210585259661,5.310560631906778,192,192,192,gray,0.20814405617284729,3.8982653678286456,_,_,_,_,_,_
180,4,door frame,615,8,door frame,door,-10.634167889654236,-1.119933801797462,1.0112165896115262,0.21847248936369112,0.03617481861586813,2.0288694267984417,-0.0689023266319705,_,169,169,169,gray,0.8518689432395016,4.1982448030175625,210,180,140,brown,0.12367328103368712,8.842075577816765,_,_,_,_,_,_
181,4,door frame,615,8,door frame,door,-10.641896300783259,-0.673893254788521,2.036396230197404,0.8895649341678069,0.2012856458908736,0.037181305180595814,1.5798350795049587,_,128,128,128,gray,0.7555555555555555,7.620737746387182,160,82,45,brown,0.14285714285714285,11.327747843636956,_,_,_,_,_,_
182,4,door frame,615,8,door frame,door,-10.666595088231446,-0.2253972469932886,1.0144203492130395,0.1683695243438077,0.021791876413386424,2.017437509267482,3.014829641264155,_,192,192,192,gray,0.8602150537634409,3.5010469575754413,_,_,_,_,_,_,_,_,_,_,_,_
183,4,door frame,615,8,door frame,door,-6.207100939484821,0.41405085131593133,1.041018456604197,3.5258604451456774,0.126896900173588,2.059515831779767,-2.9022872512016944,_,160,82,45,brown,0.7625468164794007,9.041245111554204,_,_,_,_,_,_,_,_,_,_,_,_
184,4,door frame,615,8,door frame,door,-8.355503695753901,0.007695624957098918,2.0755183593229525,0.8888082235760981,0.12155968816551763,0.026445171637469844,0.004272526206681779,_,139,69,19,brown,0.7054545454545454,14.532204479992778,128,0,0,maroon,0.15454545454545454,21.80557462751691,210,105,30,orange,0.10909090909090909,20.50161732339193
185,4,door frame,615,8,door frame,door,-8.806074337663231,0.0033953867872321747,1.0499966507218155,0.13533856031003505,0.04141413261214666,2.052351554727076,-1.6323834964557324,_,139,69,19,brown,0.35390070921985817,13.18318821952823,105,105,105,gray,0.22411347517730495,5.734246923807681,188,143,143,pink,0.1226950354609929,7.751113976202599
186,4,ceiling lamp,144,35,lamp,lamp,-9.930159911476212,-0.6575076617405932,2.7757170987669086,0.16232588065213527,0.16358231495463427,0.06384172932883336,0.4172164755966565,_,210,180,140,brown,0.4583333333333333,4.137766380581467,245,245,220,white,0.3472222222222222,1.3701408337209733,255,239,213,yellow,0.1527777777777778,2.026655272448434
187,5,ceiling,4,22,ceiling,ceiling,-6.805348722168951,-0.9203219343389558,2.7590153987551247,1.688761746271001,1.7584619371711947,0.04981596417660228,3.1365360105050364,_,222,184,135,brown,0.8356420404573439,7.253538073125704,_,_,_,_,_,_,_,_,_,_,_,_
188,5,floor,11,2,floor,floor,-6.684745055614925,-0.945973171360017,0.009037976936921585,1.1769020794479061,1.796000659771543,0.15149416736841506,-0.026317659355380135,_,244,164,96,brown,0.9598387793292068,6.683651477014835,_,_,_,_,_,_,_,_,_,_,_,_
189,5,door,28,8,door,door,-6.202767401750767,-1.3663719451475789,0.969428086102202,1.0083468822198622,0.2371493463121599,2.1786519275453093,-1.2037633811945405,_,160,82,45,brown,0.9454783503226409,6.514774587360964,_,_,_,_,_,_,_,_,_,_,_,_
190,5,wall,21,1,wall,wall,-6.025233990936756,-0.9141561752550145,1.3887326744060446,1.8010775233318634,0.07940342509755283,2.7458847673064777,1.664207049904013,_,160,82,45,brown,0.6938382541720154,11.09997026724773,233,150,122,red,0.20474967907573813,12.737629275251606,_,_,_,_,_,_
191,5,shelving,42,15,shelves,shelves,-6.977830151140198,-0.9211939092311867,1.2563777394743347,1.4001687619955687,1.7432077262827905,2.4948919508413567,3.1389286812749937,_,160,82,45,brown,0.5716510621344103,13.474070776708942,165,42,42,maroon,0.3148916133939405,24.490108930715706,_,_,_,_,_,_
192,5,basket,39,40,basket,otherprop,-6.487923955499438,-0.3847378926298884,0.7268062590204378,0.32675583003352404,0.07518512371788748,0.1853509759777463,-3.0909114077408995,_,160,82,45,brown,0.422360248447205,13.001962969506655,188,143,143,pink,0.18322981366459629,8.15124050063235,165,42,42,maroon,0.17701863354037267,25.284660929715194
193,5,basket,39,40,basket,otherprop,-6.707174601361345,-0.40186856362468215,0.18743302143062246,0.4203274712012677,0.08408221601766441,0.25307911606140787,0.14789928681217726,_,160,82,45,brown,0.6770642201834862,10.575966569485715,233,150,122,red,0.1908256880733945,9.6178494451611,_,_,_,_,_,_
194,5,basket,39,40,basket,otherprop,-7.29911996961313,-0.8373384079921444,1.0018873603056528,0.3600921103485666,0.08172760996012407,0.19263119496537762,-1.699084643746446,_,160,82,45,brown,0.7097701149425287,13.235583577494147,128,0,0,maroon,0.14367816091954022,25.764788549845452,_,_,_,_,_,_
195,5,door frame,615,8,door frame,door,-6.561565388003331,-1.8714353305495783,2.0824947711740105,0.8996495331265546,0.14975466607529353,0.05506269193699964,0.028874930678743898,_,128,0,0,maroon,0.592964824120603,20.799539533579313,139,69,19,brown,0.4020100502512563,21.96969961045216,_,_,_,_,_,_
196,5,door frame,615,8,door frame,door,-6.10810338113156,-1.8877310612690381,1.0374164349227768,0.14767911337904102,0.04895385587363421,2.0627477115493607,1.8470901028114906,_,160,82,45,brown,0.8707865168539326,8.788883712592261,_,_,_,_,_,_,_,_,_,_,_,_
197,5,door frame,615,8,door frame,door,-7.008976252822339,-1.8740815019911394,1.0306371755032748,0.17593683188538467,0.05284027184612228,2.061327759864246,-1.4871546330828784,_,139,69,19,brown,0.5344152210408506,18.7255282728745,255,69,0,orange,0.2562954672635702,22.220333621389628,128,0,0,maroon,0.20145495243424735,23.030269151170412
198,6,door,28,8,door,door,-8.809018998593348,-4.327834310248264,1.0615104189724556,0.9182962830394557,0.6064362662740361,2.110901327882366,-1.55349200341396,_,139,69,19,brown,0.7825902535582996,8.785908983784587,210,105,30,orange,0.11744745027806579,13.631145595832663,_,_,_,_,_,_
199,6,ceiling,4,22,ceiling,ceiling,-9.835660344778853,-4.423052550374004,2.76445130862482,2.0136021354668463,1.257574113840283,0.015676077787601272,-1.5720029063511567,_,210,180,140,brown,0.7746937969182142,6.2471273496579185,169,169,169,gray,0.12732121691031212,7.281685855360544,_,_,_,_,_,_
200,6,wall,21,1,wall,wall,-9.84220481545318,-3.325537964928074,1.9451343819019613,1.4459475733510647,0.1566827517142655,1.6446796316605785,0.020501279631406168,_,169,169,169,gray,0.5281708258296887,4.419642483613642,210,180,140,brown,0.29997427321842035,7.8222506692409794,255,255,255,white,0.14509904810908156,1.2781109673894342
201,6,wall,21,1,wall,wall,-9.150708049222082,-4.4106888888884335,1.3794775197548839,2.193352929216241,0.17574718793597732,2.760771769276062,-1.5425689257319155,_,210,180,140,brown,0.43993932676039904,8.323075557111036,169,169,169,gray,0.3618225307741672,4.908837398156511,_,_,_,_,_,_
202,6,wall,21,1,wall,wall,-10.32803371630271,-4.734285190399159,1.3910888412793827,2.614680721687317,1.2040717687450666,2.7529109486828163,2.1485669668130076,_,169,169,169,gray,0.8100561691042791,4.778023521090864,210,180,140,brown,0.16823596450763845,7.298421146252198,_,_,_,_,_,_
203,6,floor,11,2,floor,floor,-9.824094138092237,-4.407436498568145,0.010854800524745852,1.8613878266703643,1.4260163885999937,0.061003768249882746,1.5637382686155286,_,205,133,63,brown,0.8029531568228105,7.618759722503071,_,_,_,_,_,_,_,_,_,_,_,_
204,6,toilet,124,33,toilet,toilet,-10.172579139008588,-5.021894265265838,0.439716459529944,0.6940059385418564,0.7827159550848037,0.8636631169441238,-1.624072495111553,_,169,169,169,gray,0.4594624735139958,6.242553387775221,188,143,143,pink,0.37738374038139844,7.383982243009849,_,_,_,_,_,_
205,6,sink,24,34,sink,sink,-9.848587274504382,-3.732978129383886,0.4867378035566467,0.5399184484452646,0.7275068514968268,0.9587716903978319,1.5800988833301677,_,192,192,192,gray,0.5902374670184697,5.763672909501397,210,180,140,brown,0.15620052770448548,6.89705867772529,250,235,215,white,0.11187335092348286,4.474832182069232
206,6,toilet paper,139,40,toilet paper,otherprop,-9.538323246988508,-5.4372415819299755,0.8579429118654336,0.20411082851285656,0.12337112226306335,0.1783136908407914,-0.03113150892971994,_,169,169,169,gray,0.7248520710059172,5.176540089094047,210,180,140,brown,0.15384615384615385,6.897918764288197,188,143,143,pink,0.11538461538461539,7.023918256384772
207,6,cabinet,3,3,cabinet,cabinet,-10.414031143230385,-4.233145681997038,0.4018116215344118,0.7198859993130995,0.25492713156269353,0.7833709769909715,-1.5727792741542772,_,210,180,140,brown,0.7611346105996517,9.265480403321355,105,105,105,gray,0.11918387658621547,10.735275073087141,_,_,_,_,_,_
208,6,flower vase,78,40,vase,otherprop,-10.470310971827884,-3.9540693854982623,0.9421482845037197,0.21902341077295784,0.11922051434220826,0.41375451185521683,-0.4597979104997803,_,105,105,105,gray,0.6626666666666666,11.015866947391814,165,42,42,maroon,0.148,30.34137195235698,210,180,140,brown,0.11066666666666666,15.896759762827545
209,6,towel,135,27,towel,towel,-10.4201245239445,-4.32927494886552,0.8132424640899458,0.3703517822524889,0.25578084885111174,0.14471353482251104,1.6055385202766095,_,211,211,211,gray,0.9343832020997376,2.5552769817570407,_,_,_,_,_,_,_,_,_,_,_,_
210,6,paper towel,113,40,paper towel,otherprop,-9.490781124325196,-5.460535831117332,1.1339708050193744,0.5010341030003005,0.07227486043043463,0.23039990322283366,-0.0047955946485895495,_,169,169,169,gray,0.8266331658291457,4.314502587048632,188,143,143,pink,0.17336683417085427,5.652095783684551,,,,,,
211,6,picture,64,11,picture,picture,-10.542679953763312,-4.425855451559468,1.5256706346648272,0.653693324921993,0.024740794368602437,0.5425942155798247,1.5718856324625712,_,169,169,169,gray,0.5891117478510028,7.341447466800529,160,82,45,brown,0.2693409742120344,15.489532876942597,188,143,143,pink,0.12779369627507164,7.7254450121389375
212,6,wall panel,21,1,wall,wall,-9.828644918702922,-3.405508184653894,1.3881547647880585,1.4264672135232441,0.22423905032110447,2.7576920624166124,-0.01808233124953418,_,128,128,128,gray,0.6463950383323284,4.9918908140887535,210,180,140,brown,0.2879662330950125,8.042373673953106,_,_,_,_,_,_
213,6,mirror,122,19,mirror,mirror,-9.773363841704507,-3.454419445356502,1.566259787362072,0.5287251184195014,0.05211542390838675,0.6456338338350474,-3.100396806147247,_,128,128,128,gray,0.6392924826279217,7.53731401151763,210,180,140,brown,0.262792166771952,10.560065681346085,_,_,_,_,_,_
214,6,decoration,20,40,unknown,otherprop,-10.459836554626959,-3.4015396052688707,1.1886310367821702,0.17853864893920957,0.15225878737329257,0.11775309672747092,2.8450344420886995,_,192,192,192,gray,0.7336244541484717,5.636068188761964,188,143,143,pink,0.10480349344978165,5.369463360345062,_,_,_,_,_,_
215,6,lamp,144,35,lamp,lamp,-10.185927677435517,-3.4463311910852554,1.824063855592359,0.20885513119686827,0.030366269109306288,0.4282893392096936,-0.06342794809045703,_,250,240,230,white,0.4686192468619247,1.0684189979513756,160,82,45,brown,0.27615062761506276,10.302593351012021,220,220,220,gray,0.20502092050209206,4.153245370717977
216,6,lamp,144,35,lamp,lamp,-9.36610572285279,-3.3475147994194763,1.9306053710831133,0.3600242543500407,0.08899828694623069,0.5128875285729939,0.4519142537354786,_,255,255,255,white,0.600739371534196,0.6338931393815339,139,69,19,brown,0.21256931608133087,10.069883579915784,_,_,_,_,_,_
217,6,wall panel,21,1,wall,wall,-9.857292352978961,-5.397085806928707,0.3684685421840093,1.458184880900765,0.2564206184447322,0.706557419997749,3.071864950117267,_,105,105,105,gray,0.34797891036906853,7.8861796222997596,188,143,143,pink,0.3343097051357157,7.912094012641455,210,180,140,brown,0.23296231204842804,7.629283545076086
218,6,decoration,20,40,unknown,otherprop,-10.377074611380435,-5.454234491243211,0.6784429295752523,0.059031695597850486,0.05266465791530894,0.018086734421557615,-2.2775245530798176,_,165,42,42,maroon,0.7083333333333334,30.069621919049396,105,105,105,gray,0.20833333333333334,17.72797663221646,_,_,_,_,_,_
219,6,decoration,20,40,unknown,otherprop,-10.270271710184689,-5.434869256008034,0.680313843070068,0.0924392432324419,0.07339261141374287,0.025746828461279625,1.6968686449727344,_,105,105,105,gray,0.972972972972973,12.961257647121256,_,_,_,_,_,_,,,,,,
220,6,decoration,20,40,unknown,otherprop,-10.151699397652234,-5.465279505138626,0.6943550261664071,0.07567130970164015,0.05157330501381008,0.055689161817709554,-0.009049757869558406,_,105,105,105,gray,0.6875,9.478673616852651,143,188,143,green,0.15625,8.908023150182235,210,180,140,brown,0.125,13.842389407692254
221,6,decoration,20,40,unknown,otherprop,-10.028124755384749,-5.45880120786002,0.6837324965823135,0.07772254669505152,0.03330547748710089,0.03556221243469526,1.0509713066324142,_,105,105,105,gray,0.631578947368421,10.133107124276107,160,82,45,brown,0.2631578947368421,19.030446065354802,188,143,143,pink,0.10526315789473684,7.318988520958179
222,6,decoration,20,40,unknown,otherprop,-9.91590437002846,-5.458993050777374,0.6826804495931831,0.09243991753022307,0.07953698062227321,0.033897780067786876,-2.021085225423045,_,169,169,169,gray,0.62,6.992061374796133,25,25,112,navy,0.2,24.92929126051439,210,180,140,brown,0.12,6.53949248710288
223,6,decoration,20,40,unknown,otherprop,-9.761010760794477,-5.451934985746428,0.6891107336366883,0.0825363685636491,0.08761156848397356,0.04950277795728719,2.4871858657981956,_,105,105,105,gray,0.4878048780487805,6.882942219205264,188,143,143,pink,0.17073170731707318,6.6439799611421995,205,92,92,maroon,0.17073170731707318,16.936642776445446
224,6,decoration,20,40,unknown,otherprop,-9.306855742713175,-5.432951156126604,0.6838218755080212,0.10001745688073793,0.056937600532986465,0.032075042408309606,1.686299417445046,_,169,169,169,gray,0.875,7.4560383851062335,210,180,140,brown,0.1,6.588528929214378,_,_,_,_,_,_
225,6,decoration,20,40,unknown,otherprop,-9.193872475315041,-5.431774297829319,0.6924636536219049,0.10864648591904247,0.06525743075534152,0.05370956305730035,2.066207705299398,_,105,105,105,gray,0.696969696969697,12.065991501203426,250,235,215,white,0.18181818181818182,2.8444751276876077,_,_,_,_,_,_
226,6,trash can,12,40,garbage bin,otherprop,-9.243819880006606,-5.2145445365481,0.07213067640093035,0.27777969049210327,0.23380133197700026,0.14743323977392342,1.5905537711561664,_,210,180,140,brown,0.6930983847283406,8.092040389365161,233,150,122,red,0.16152716593245228,11.872857865587786,_,_,_,_,_,_
227,6,door frame,615,8,door frame,door,-9.058211918160765,-3.8922858834541145,1.0317962957740938,0.12856421277628938,0.04190894311697413,2.047118472194042,-0.7472259855153708,_,139,69,19,brown,0.9357707509881423,9.869125775517608,_,_,_,_,_,_,_,_,_,_,_,_
228,6,door frame,615,8,door frame,door,-9.046518196789638,-4.787732836999198,1.0293314904910267,0.12793224095193523,0.035100069313315,2.0493196991131515,-0.1245521710847436,_,178,34,34,maroon,0.6306513409961686,14.643768959276972,160,82,45,brown,0.31877394636015327,13.155232176345173,_,_,_,_,_,_
229,6,ceiling lamp,144,35,lamp,lamp,-9.885383744371847,-4.918097102861171,2.7718583616793744,0.1692589305562633,0.14189034467362127,0.020886168839794994,-0.5453888402486021,_,255,250,240,white,0.7835820895522388,1.0745695461181466,169,169,169,gray,0.20149253731343283,5.222125491385103,_,_,_,_,_,_
230,6,vent,25,38,air vent,otherstructure,-9.908980120403218,-4.4149872617385055,2.757391095295628,0.30092559260238616,0.29925951329753886,0.014125703521108868,1.6248166194340166,_,210,180,140,brown,0.8583690987124464,9.736194756458906,_,_,_,_,_,_,_,_,_,_,_,_
231,7,floor,11,2,floor,floor,-5.327254680251703,-7.047736645261747,0.016232099144645053,7.874442115097747,4.950835203834666,0.06741084793669615,-1.570013732120103,_,210,180,140,brown,0.5830285501681279,5.564929109240657,192,192,192,gray,0.33320931407992926,3.6128352810607063,_,_,_,_,_,_
232,7,wall,21,1,wall,wall,-2.878997552771851,-9.382655952356318,1.2253758737625948,3.2300158140475856,0.08687870436913103,2.4441439271297334,-1.5588288033019633,_,211,211,211,gray,0.4936922240348015,2.747234557479401,210,180,140,brown,0.44942903752039154,7.235382372601575,_,_,_,_,_,_
233,7,wall,21,1,wall,wall,-3.1863545105460833,-7.7795253131574285,1.2319555841498033,0.6025838734433235,0.03250987448398668,2.4346282786286952,3.1303886147285325,_,220,220,220,gray,0.8033333333333333,1.7777313014238754,210,180,140,brown,0.18506666666666666,5.018415111136569,_,_,_,_,_,_
234,7,wall,21,1,wall,wall,-3.5042493248428475,-7.52219037968614,1.300545901104065,6.940755254641389,0.06908292619404355,2.605589166415173,1.576662345270578,_,210,180,140,brown,0.6763067126558769,5.445062710755813,192,192,192,gray,0.26943486335898115,3.4220563741368353,_,_,_,_,_,_
235,7,wall,21,1,wall,wall,-5.778123582129058,-3.610376157767859,1.223477129309963,0.9311239251260508,0.056920952288897375,2.443149204869065,-1.6107212098089811,_,210,180,140,brown,0.5141123205856853,4.945941144127051,192,192,192,gray,0.431653983238609,4.11650090835038,_,_,_,_,_,_
236,7,wall,21,1,wall,wall,-6.341030964900287,-4.601031373691379,1.229099139982048,1.5292565397045221,0.04414184744766292,2.437713921032225,0.7984594614451777,_,210,180,140,brown,0.3741991341991342,7.522901816981328,192,192,192,gray,0.3667532467532468,5.101725019475819,_,_,_,_,_,_
237,7,wall,21,1,wall,wall,-7.3141238984467565,-5.1440689455857855,1.2295444168271943,0.9029813825487389,0.03021210755871806,2.4402604948370223,0.016754719300577803,_,220,220,220,gray,0.928,1.7051075282352897,_,_,_,_,_,_,_,_,_,_,_,_
238,7,wall,21,1,wall,wall,-6.9924197450744865,-8.066609225856075,1.297065764557826,5.860103561976257,0.06742130211250341,2.597358000586263,1.5748599320467354,_,211,211,211,gray,0.545834161861205,2.6900394841612525,210,180,140,brown,0.40019884668920264,5.526792399665879,_,_,_,_,_,_
239,7,wall,21,1,wall,wall,-4.927763562028147,-10.982710985732837,1.2981214748065844,4.092508760533919,0.0588674626734953,2.611297874325304,0.0020961077776539927,_,210,180,140,brown,0.39458164393660156,11.187219667413409,128,128,128,gray,0.3377564811401892,6.486380240907312,189,183,107,yellow,0.182454847032805,8.849934126988833
240,7,wall,21,1,wall,wall,-4.477092323523912,-4.059475783473144,2.5139538204132785,1.9249356399082593,0.05293141203156715,0.15122109247842141,0.01735184694611001,_,210,180,140,brown,1.0,4.630242594025522,,,,,,,,,,,,
241,7,wall,21,1,wall,wall,-6.2148680443311815,-4.849934459969711,2.521123902501115,2.217021901728991,0.03173380181041763,0.15140235181879946,0.7751055119406867,_,210,180,140,brown,0.9978378378378379,4.637669138669351,_,_,_,_,_,_,,,,,,
242,7,ceiling,4,22,ceiling,ceiling,-5.08059734480712,-7.0738463730274415,2.4462760868843674,7.872915656600244,4.405726545392236,0.05099941467133817,1.5771423353036207,_,169,169,169,gray,0.4082963374028857,5.527335338820963,210,180,140,brown,0.40403024417314093,9.15073153199063,188,143,143,pink,0.15083934517203107,9.971680362320622
243,7,ceiling,4,22,ceiling,ceiling,-5.247002895823805,-7.543833530112301,2.612710970232797,6.9368011432075525,3.498908167316733,0.05394200158144713,1.5755818230544414,_,169,169,169,gray,0.6545159228884865,4.658485713637943,210,180,140,brown,0.25686974118649486,7.602194597006651,_,_,_,_,_,_
244,7,ceiling,4,22,ceiling,ceiling,-5.250000373249367,-7.524770833559527,2.7431613968371518,5.29645186464925,1.8510772349539613,0.026570302986924865,1.5762848597630146,_,210,180,140,brown,0.5906638835425194,6.217480142041552,192,192,192,gray,0.38884220228252325,4.43469750603576,_,_,_,_,_,_
245,7,ceiling molding,20,40,unknown,otherprop,-5.233574570848202,-7.365943064658218,2.669426897722216,1.8361697073766363,0.04176503099280193,0.1525155602155941,-3.138843867105518,_,222,184,135,brown,0.8333333333333334,9.67793519404301,189,183,107,yellow,0.1586608442503639,10.460622972935603,_,_,_,_,_,_
